SERIAL,POSTCODE_2021,latitude_o,longitude_o,D3_2021
204297941,DE56,53.0219424,-1.4750676,3
204298210,SY5,52.6515091,-2.8328135,4
204298266,DT11,50.8615403,-2.1834102,3
204298364,LU2,51.8932427,-0.3944578,4
204298522,OX28,51.7869462,-1.4860576,4
204298598,EX15,50.8776038,-3.3405027,3
204298769,RG4,51.4827626,-0.9698039,3
204298785,EX15,50.8776038,-3.3405027,4
204298795,SW14,51.4653809,-0.2669998,4
204299087,SO45,50.8468498,-1.394766,3
204299105,PL23,50.3374532,-4.6368031,3
204299326,SN4,51.530429,-1.8406454,4
204299440,S73,53.5244965,-1.3950715,3
204299558,DE72,52.8931608,-1.3588522,4
204299646,L8,53.3898761,-2.9636387,3
204299960,YO11,54.2639772,-0.3963875,3
204300019,BB12,53.8034114,-2.2927166,3
204300333,TR11,50.1498016,-5.0876959,4
204300488,AL1,51.7489129,-0.323756,4
204300489,AL10,51.7604054,-0.2323864,4
204300553,L3,53.4084083,-2.984451,3
204300624,S17,53.3213081,-1.5289135,4
204300675,SK9,53.3278962,-2.2304439,3
204300708,SE13,51.4594042,-0.0095672,4
204300882,SS1,51.5376959,0.7305193,4
204300898,N16,51.5625965,-0.0766528,3
204301135,SN10,51.3370397,-1.9869176,4
204301386,SS2,51.5508903,0.7167546,3
204301440,KT1,51.4074987,-0.2982129,4
204301719,W1S,51.5112227,-0.1423455,4
204302008,TQ13,50.5945854,-3.7176059,4
204302285,HD1,53.6468691,-1.788934,4
204302314,M21,53.4380163,-2.2729543,4
204302342,DE45,53.2147846,-1.6782889,3
204302541,B94,52.3495479,-1.793885,4
204302566,SK7,53.3695112,-2.1434037,3
204302577,LE12,52.7677846,-1.191655,4
204302778,SL1,51.5178471,-0.6222163,3
204302789,N1,51.5377218,-0.0970473,4
204302833,DL2,54.5282376,-1.5973398,4
204302850,SE1,51.4991997,-0.0916245,4
204302913,NE68,55.5798149,-1.6589189,5
204303036,DA17,51.4861908,0.1491035,5
204303443,CM19,51.7594581,0.0711651,5
204303636,BA3,51.2717539,-2.4785029,5
204303679,PR1,53.7573394,-2.7017204,4
204303725,OL16,53.6123706,-2.1313519,3
204303873,CH42,53.3738774,-3.0227343,4
204303898,SO40,50.9129875,-1.5038949,3
204303926,PO14,50.8387029,-1.2188991,3
204303934,DA2,51.4320776,0.2331447,4
204304065,WD6,51.6573773,-0.2756334,3
204304125,GU17,51.3288028,-0.7891564,3
204304331,PO12,50.7979491,-1.1418001,3
204304396,PO33,50.7216598,-1.1700685,3
204304575,NN5,52.2467249,-0.9358726,3
204304598,S1,53.3800229,-1.4710499,4
204304798,CT7,51.3704017,1.2964069,3
204305039,LS12,53.7912186,-1.5972635,3
204305210,SM3,51.3712541,-0.2162485,3
204305277,CB2,52.1858693,0.1231567,4
204305280,HU13,53.725529,-0.4386443,3
204305333,ME1,51.3715824,0.4975849,4
204305352,HU18,53.9099131,-0.1689549,4
204305597,SP1,51.075221,-1.7887748,5
204305999,BH20,50.6871662,-2.1485991,3
204306203,EN1,51.6542098,-0.0680823,4
204306366,IV7,57.5832458,-4.3867307,3
204306594,PA34,56.3937657,-5.4870915,3
204306777,G2,55.862907,-4.2561591,4
204306804,KY12,56.0770695,-3.4965561,3
204307037,G74,55.7689037,-4.1752217,4
204307084,G52,55.8478068,-4.3502252,4
204307315,IV18,57.7024425,-4.1548212,4
204307318,KY11,56.0485491,-3.4139256,3
204307327,FK1,55.9851464,-3.7946922,4
204307332,KY10,56.2307947,-2.700065,5
204307493,NP19,51.5882819,-2.963588,3
204307527,SA46,52.2377669,-4.2574871,4
204307540,SY23,52.3800111,-4.051249,3
204307570,NP15,51.7263322,-2.8867108,4
204307621,CF39,51.5999318,-3.4255613,5
204307718,SA4,51.6732535,-4.0486716,4
204307743,SY16,52.5206495,-3.3122813,3
204307746,SA33,51.8495123,-4.4408804,4
204307823,LL17,53.2523853,-3.4370183,3
204307836,CF64,51.4332091,-3.1917807,4
204307917,LL23,52.9052232,-3.6018542,4
204307962,LL22,53.2679053,-3.5977386,4
204308046,LL70,53.3638741,-4.2877619,3
204308190,CF34,51.610543,-3.6520832,5
204308239,SY23,52.3800111,-4.051249,5
204308270,SA1,51.6266504,-3.9402316,5
204308297,LL28,53.2878956,-3.7618075,4
204308346,CF10,51.4748057,-3.1731995,4
204308349,LL57,53.2068931,-4.1118949,4
204308442,SA13,51.6057851,-3.7258236,4
204308500,CF11,51.4724155,-3.1922157,3
204308618,SA16,51.6893287,-4.2569858,4
204308961,BT43,54.8926899,-6.2647155,4
204309032,BT42,54.8548266,-6.2755735,4
204309105,BT29,54.6209431,-6.196934,4
204309221,BT71,54.5128046,-6.7043034,4
204309290,BT45,54.7600743,-6.6390822,3
204309497,BT41,54.7322694,-6.2572788,4
204309600,BT17,54.5534071,-6.0198284,4
204309660,BT22,54.5017687,-5.5145457,3
988813286,KY16,56.3425731,-2.8225656,4
988813726,BT63,54.4072137,-6.3906387,4
988814129,BT13,54.6058982,-5.9596444,3
988814389,TW12,51.4228861,-0.3697391,5
988814714,EH20,55.8788332,-3.156757,4
988814853,G74,55.7689037,-4.1752217,4
988815041,SA11,51.6748529,-3.7614044,3
988815128,PL19,50.5565609,-4.1547903,4
988815887,BT3,54.6172417,-5.903704,4
988815916,BT78,54.5709348,-7.3760979,4
988816644,BT47,54.9739997,-7.2126901,3
988816866,BT34,54.1531164,-6.1774814,4
988817687,GL6,51.7343681,-2.1938197,4
988818170,CR0,51.3732242,-0.0775432,3
988819114,CT3,51.2768265,1.2113391,3
988820407,SO31,50.8700098,-1.2998114,4
988820894,CM5,51.7217242,0.2482353,4
988822498,AL8,51.803623,-0.2117607,4
988822561,BT61,54.3687705,-6.6224601,3
988823655,BT25,54.3959469,-6.1138325,3
988823774,CM13,51.6152603,0.3385145,4
988823786,LS11,53.776223,-1.5573555,3
988824170,BT30,54.3352858,-5.702726,3
988825083,BT31,54.2769937,-5.9689188,4
988826417,ME4,51.3814348,0.5288721,4
988827130,KW17,59.0364329,-3.0093093,3
988827267,TW11,51.4263148,-0.3317674,3
988827318,BT41,54.7322694,-6.2572788,3
988827430,BT47,54.9739997,-7.2126901,4
988827565,DT2,50.7497424,-2.4509175,3
988829567,WR4,52.203734,-2.1898149,4
988829679,TA12,50.974841,-2.7730116,4
988834985,AB10,57.1353138,-2.1202461,4
988835518,TR10,50.1676099,-5.1189764,4
988836144,HP27,51.7206955,-0.8325872,3
988840115,KY15,56.2993375,-3.05442,4
988840290,CT4,51.2238425,1.0647403,3
988840607,PL15,50.6330692,-4.3969382,3
988840650,EH31,56.0365209,-2.8267129,4
988840771,G12,55.8805484,-4.3006568,4
988840901,MK13,52.0532824,-0.7825057,3
988841125,N7,51.5534256,-0.118356,3
988841484,UB4,51.5259518,-0.4084729,3
988842482,HX7,53.7392443,-2.0085802,4
988843195,BS16,51.4868114,-2.5100273,4
988843704,EH49,55.9759491,-3.5978664,3
988843882,LS12,53.7912186,-1.5972635,4
988844437,PL20,50.5001025,-4.100192,3
988845463,S45,53.1656275,-1.4213229,5
988845919,SL9,51.5978678,-0.5557695,4
988846177,SY1,52.7226132,-2.7405434,4
988847926,ML2,55.7768458,-3.9138139,4
988849096,BL8,53.6048216,-2.3275802,4
988849794,PH33,56.8218973,-5.1122203,4
988849867,G61,55.9191422,-4.3315668,5
988850272,TF7,52.63923,-2.4504763,4
988850317,LS27,53.7486959,-1.6035106,4
988852519,S80,53.2925801,-1.1521193,4
988853638,BS40,51.346529,-2.6919383,4
988854112,WD4,51.7059771,-0.4564485,3
988854693,TD11,55.7877855,-2.3139948,4
988855057,KY10,56.2307947,-2.700065,3
988857940,PH41,57.0035759,-5.832467,3
988858340,BA12,51.1708259,-2.1888898,4
988858951,HG5,54.013486,-1.4579043,5
988859002,FK17,56.2399069,-4.219863,4
988865001,G2,55.862907,-4.2561591,4
988866765,PO15,50.8676994,-1.2281695,3
988867842,KY6,56.1974394,-3.200491,4
988869516,SY7,52.4254259,-2.8867442,4
988871811,PH2,56.387089,-3.4038513,5
988873210,BT45,54.7600743,-6.6390822,3
988873942,BT53,55.0857068,-6.4749555,4
988874016,BT9,54.5721032,-5.9500064,4
988874372,DG5,54.9212114,-3.8110519,4
9661000176,DA1,51.4480982,0.209464,3
9661001809,TN36,50.920303,0.6990613,3
9661002086,RG21,51.2648843,-1.0886279,4
9661002883,YO30,53.9871101,-1.1170367,4
9661004106,SO43,50.8862421,-1.5893747,4
9661004950,NN8,52.3032613,-0.6996321,4
9661005355,SO30,50.9198664,-1.3069752,4
9661005548,SS3,51.5432969,0.7891019,5
9661005948,BA2,51.3592543,-2.3793066,3
9661006087,TN23,51.1399102,0.8570045,4
9661006983,ME7,51.379774,0.5557972,3
9661007008,LA1,54.0467054,-2.7994612,4
9661007378,DE24,52.8891675,-1.4528507,4
9661007565,RH5,51.1903735,-0.343837,4
9661007637,CA11,54.6644988,-2.7842759,4
9661008205,WV2,52.5736442,-2.118343,4
9661008253,B43,52.5485092,-1.9307835,3
9661008335,PE7,52.5371201,-0.2061648,4
9661008597,TQ13,50.5945854,-3.7176059,4
9661010192,N20,51.6292552,-0.1743686,3
9661012587,M33,53.4209662,-2.3262749,4
9661012931,S71,53.5744126,-1.4561067,5
9661013360,DL4,54.6301995,-1.6443807,3
9661014276,DD5,56.4799789,-2.8580673,4
9661014289,PL12,50.4193974,-4.2502369,4
9661016340,TQ12,50.5294305,-3.6123156,4
9661018469,CM9,51.7408752,0.7010671,3
9661019062,OL14,53.7144173,-2.1009851,4
9661019555,RG21,51.2648843,-1.0886279,3
9661019824,GU32,51.0090053,-0.9681798,4
9661020445,MK44,52.1965903,-0.4242789,4
9661020967,TR27,50.1828787,-5.4037493,4
9661022436,PE21,52.9744837,-0.0238791,4
9661022500,LN1,53.2609265,-0.5924173,4
9661022539,CT20,51.0798258,1.1630593,4
9661023176,TN17,51.0962819,0.5367581,5
9661024624,LS8,53.8247746,-1.5094795,4
9661025050,BB7,53.8708936,-2.3888971,3
9661026575,LE67,52.7156016,-1.362308,4
9661026720,SM3,51.3712541,-0.2162485,3
9661027343,NE23,55.0800801,-1.582986,4
9661027456,SK8,53.3796923,-2.2090903,3
9661027654,RH20,50.9374494,-0.4705572,4
9661028153,NE16,54.9312689,-1.6926762,3
9661028397,LL16,53.185191,-3.4330517,4
9661029138,CT8,51.3799305,1.3366875,4
9661029154,OX1,51.7451905,-1.2614253,4
9661030142,IP1,52.0668563,1.13956,4
9661030314,S45,53.1656275,-1.4213229,3
9661030990,GL18,51.9416934,-2.4150411,3
9661031123,ST16,52.8135538,-2.1201818,4
9661031231,OX12,51.5964061,-1.425191,3
9661031758,RH12,51.0771886,-0.332156,3
9661031958,W8,51.5011337,-0.1943202,3
9661032189,PO9,50.8634319,-0.9839667,4
9661032357,LE2,52.6073868,-1.1169519,4
9661032523,L36,53.4144065,-2.841731,4
9661032642,PE32,52.7278429,0.6349892,4
9661032839,WF16,53.7102031,-1.6692768,5
9661033325,DA12,51.4278035,0.3871907,4
9661033371,NR29,52.6942516,1.6362126,3
9661033464,LE67,52.7156016,-1.362308,4
9661033512,LE10,52.5368832,-1.3698567,3
9661033594,LA1,54.0467054,-2.7994612,3
9661033688,SE23,51.4414858,-0.0491513,4
9661033900,GU7,51.1896186,-0.6121645,5
9661033994,SK17,53.2445366,-1.8815141,4
9661034025,SS7,51.5622938,0.5777041,3
9661034103,IP1,52.0668563,1.13956,4
9661034758,PE1,52.5866097,-0.2380334,4
9661034959,BA14,51.3191164,-2.2025658,3
9661035383,DY6,52.4984945,-2.1644135,4
9661035837,NG5,52.9972496,-1.1442651,4
9661035972,AL4,51.7739838,-0.295024,3
9661037161,SY22,52.7568466,-3.186804,5
9661037276,DE74,52.8395922,-1.3258768,4
9661037622,LL17,53.2523853,-3.4370183,4
9661037812,NG10,52.9005705,-1.2841731,4
9661038515,CA14,54.6346926,-3.5380221,4
9661038538,TR11,50.1498016,-5.0876959,4
9661038809,WA16,53.3030431,-2.3722288,4
9661039505,WV5,52.5341081,-2.2103369,4
9661039991,LA7,54.2257341,-2.7730264,3
9661040078,SO31,50.8700098,-1.2998114,4
9661040253,PO7,50.8829409,-1.0406889,4
9661042810,WV2,52.5736442,-2.118343,4
9661044115,OX33,51.7583288,-1.1399624,5
9661044117,SS16,51.5625971,0.4520758,4
9661044146,ME14,51.2787626,0.5435955,3
9661044363,B29,52.4376384,-1.947722,4
9661044905,MK17,51.997579,-0.6993948,3
9661045312,LL23,52.9052232,-3.6018542,4
9661045435,WD17,51.663945,-0.4056406,4
9661045594,GL19,51.9461577,-2.2909682,4
9661045760,MK41,52.1526153,-0.4477354,4
9661045836,BB1,53.7567872,-2.462979,3
9661046213,BS6,51.4707656,-2.6003841,3
9661046997,CO15,51.7963698,1.1548306,4
9661047189,SA67,51.783184,-4.7328423,4
9661047274,EX14,50.8140317,-3.1914327,5
9661047627,LA12,54.2031951,-3.0836203,3
9661047716,RH2,51.2351176,-0.2030862,4
9661048057,CM20,51.7753987,0.1026721,3
9661048613,YO25,54.0040772,-0.4163603,4
9661048797,NG15,53.0446485,-1.2037243,3
9661048927,LL53,52.8841626,-4.4927499,4
9661048977,CM23,51.872518,0.1583719,4
9661049058,RH10,51.1183435,-0.1547527,4
9661049287,SE1,51.4991997,-0.0916245,3
9661050265,BH23,50.7475595,-1.7543605,5
9661050407,YO17,54.1367836,-0.7568135,4
9661050715,WR11,52.0958405,-1.9290168,4
9661050813,S60,53.4123073,-1.3507801,3
9661050865,SW1E,51.4979064,-0.1397427,3
9661050963,BL8,53.6048216,-2.3275802,4
9661051627,DE23,52.9003792,-1.4978936,3
9661051795,NN10,52.2928622,-0.5977197,4
9661052504,SW1W,51.4925553,-0.1509311,4
9661053936,LS13,53.8108069,-1.635379,4
9661054227,B44,52.5456674,-1.8850992,4
9661054763,DN31,53.5699931,-0.0891049,4
9661054829,S65,53.436171,-1.3185879,3
9661055226,W11,51.512272,-0.2164413,4
9661055356,LL13,53.0344913,-2.9590322,3
9661055507,SN8,51.4063157,-1.6857426,3
9661056001,S2,53.369613,-1.4480046,4
9661057037,SG1,51.913148,-0.1949772,3
9661057476,EX31,51.0857144,-4.068489,4
9661058040,TR20,50.1318144,-5.4879968,4
9661058223,LA1,54.0467054,-2.7994612,4
9661058783,RG41,51.4168077,-0.8633653,4
9661059294,CA17,54.4800608,-2.3509231,4
9661060659,E2,51.5296098,-0.062627,3
9661061625,BN1,50.8423629,-0.1395112,4
9661062167,TQ8,50.2366074,-3.7718704,4
9661062306,CV7,52.446762,-1.569683,3
9661062732,TQ1,50.4730506,-3.523599,3
9661063144,CV1,52.4094028,-1.5065272,4
9661063182,IP20,52.4065354,1.3191966,4
9661063252,PE24,53.1644979,0.2645359,3
9661063938,NW6,51.542172,-0.1962878,4
9661064312,S25,53.3658458,-1.2168611,3
9661064351,B90,52.3989824,-1.8260954,3
9661064519,PE29,52.3323569,-0.1792855,4
9661064649,DN40,53.6210283,-0.2267379,3
9661065106,SM1,51.3669805,-0.1928536,3
9661065798,LE1,52.6339706,-1.1326155,3
9661065843,TF1,52.7031424,-2.5029461,4
9661066150,EC4V,51.5124476,-0.099878,4
9661066671,MK18,51.978349,-0.9695075,4
9661066794,NN13,52.0340435,-1.1480035,4
9661067013,YO17,54.1367836,-0.7568135,4
9661067229,HU13,53.725529,-0.4386443,4
9661068277,BT79,54.623159,-7.200907,3
9661068502,G52,55.8478068,-4.3502252,5
9661068628,AB10,57.1353138,-2.1202461,4
9661069021,KW17,59.0364329,-3.0093093,4
9661069082,KA28,55.7540267,-4.925425,4
9661069226,KA13,55.6556626,-4.7001607,4
9661069406,FK7,56.0964876,-3.9179582,3
9661069990,PA32,56.197567,-5.1253583,4
9661070766,AB31,57.0729813,-2.522251,4
9661071795,DD2,56.4703225,-3.0317411,4
9661071928,DD5,56.4799789,-2.8580673,4
9661072442,AB33,57.2255966,-2.740868,4
9661072646,DG7,54.9685747,-4.0135194,4
9661073296,IV2,57.4680582,-4.1860306,4
9661073490,G1,55.8588265,-4.2488914,3
9661073793,SP10,51.211413,-1.4845424,4
9661073895,LE8,52.5550348,-1.094569,5
9661074093,RM17,51.479725,0.3283265,3
9661074304,PL21,50.3852736,-3.9184514,4
9661074997,BT60,54.2928226,-6.6487383,3
9661075200,EH4,55.9624129,-3.2608608,4
9661075691,PH7,56.3730997,-3.8270302,4
9661076550,WV16,52.5095974,-2.4409185,4
9661077086,BT25,54.3959469,-6.1138325,4
9661077235,CB4,52.2229046,0.1298349,4
9661078250,HU12,53.7238645,-0.1267684,3
9661078725,LS18,53.8386122,-1.6395178,4
9661079624,DE6,52.9922845,-1.7179509,4
9661079696,S60,53.4123073,-1.3507801,4
9661080152,SA19,51.9545649,-3.9481925,4
9661080639,NE6,54.9774742,-1.5658577,4
9661080942,BS40,51.346529,-2.6919383,4
9661081616,MK43,52.1119082,-0.5583834,3
9661082503,IP23,52.3073907,1.1200031,3
9661082795,TN13,51.2768935,0.1838655,4
9661082812,DE7,52.9734328,-1.3232261,4
9661083545,AB31,57.0729813,-2.522251,5
9661083678,YO18,54.2589315,-0.7690067,4
9661084179,L35,53.4151247,-2.7828814,4
9661084287,SN1,51.5565291,-1.783169,3
9661085074,HX5,53.6845992,-1.8352938,4
9661085075,LD3,51.9607697,-3.369993,5
9661086125,PL17,50.5150098,-4.3103836,4
9661086221,TF6,52.7362755,-2.5560077,4
9661086366,GL2,51.8431569,-2.2702834,5
9661087305,IP5,52.0619388,1.245372,3
9661087562,BT34,54.1531164,-6.1774814,4
9661087574,ML6,55.8677284,-3.9613387,3
9661088891,IP3,52.04135,1.18801,3
9661089599,B28,52.4272318,-1.8432114,4
9661090469,SN15,51.4723,-2.0830579,4
9661090699,TN21,50.9581826,0.2628954,3
9661090747,TW10,51.4477641,-0.3029046,4
9661090979,GU1,51.2430276,-0.564939,4
9661091053,WR11,52.0958405,-1.9290168,4
9661091060,ST4,52.9945102,-2.1854192,4
9661091494,SE1,51.4991997,-0.0916245,4
9661091506,PA7,55.9073289,-4.5040855,3
9661091709,SW1P,51.4900482,-0.133214,3
9661091816,G82,55.9517278,-4.5740174,4
9661092036,CA1,54.8858561,-2.9124405,4
9661094301,CF10,51.4748057,-3.1731995,3
9661094756,EX7,50.5843718,-3.4706752,4
9661095117,SN15,51.4723,-2.0830579,3
9661095373,CF10,51.4748057,-3.1731995,5
9661096124,PE29,52.3323569,-0.1792855,4
9661096342,G53,55.8211417,-4.3526677,4
9661096909,SG18,52.0825989,-0.2645551,3
9661096969,NE33,54.9912555,-1.4295666,4
9661097408,S71,53.5744126,-1.4561067,3
9661097731,S17,53.3213081,-1.5289135,3
9661098064,SY22,52.7568466,-3.186804,4
9661098250,ST20,52.798281,-2.2761054,4
9661098638,TW16,51.4157677,-0.4169227,4
9661098817,NN3,52.2639662,-0.8422004,4
9661100520,CB6,52.4046657,0.2216208,4
9661100784,CB25,52.2608073,0.2541302,4
9661101021,LL17,53.2523853,-3.4370183,3
9661101166,CR0,51.3732242,-0.0775432,4
9661102076,BT53,55.0857068,-6.4749555,4
9661102581,S9,53.3981645,-1.4178388,4
9661102711,BD4,53.7763907,-1.7186609,5
9661103172,BT53,55.0857068,-6.4749555,4
9661103964,B63,52.4514517,-2.0699158,4
9661104193,SA62,51.841175,-5.0642757,4
9661104217,SY7,52.4254259,-2.8867442,3
9661104999,SO31,50.8700098,-1.2998114,3
9661105277,RG40,51.4001248,-0.8360988,4
9661106081,DE13,52.8072661,-1.6937154,4
9661106322,RG27,51.3058876,-0.9469323,4
9661106715,BT34,54.1531164,-6.1774814,4
9661107151,CA14,54.6346926,-3.5380221,4
9661107765,BS1,51.4532627,-2.5935387,3
9661108106,BB4,53.7037431,-2.2919089,3
9661108110,WS11,52.6880429,-2.0173886,4
9661108389,LN2,53.2571394,-0.5062171,4
9661108441,SW19,51.4241552,-0.2029208,4
9661108984,PO33,50.7216598,-1.1700685,4
9661109065,M25,53.5283859,-2.2757491,4
9661109315,G64,55.9114153,-4.2170017,3
9661109384,FK5,56.0272594,-3.8224587,4
9661109873,OL11,53.6059003,-2.1767392,4
9661110778,HP18,51.8202707,-0.9688388,3
9661110847,PL1,50.3705757,-4.154261,4
9661110892,M30,53.4843432,-2.3551494,4
9661111298,SY8,52.3650723,-2.6953443,3
9661111369,SL2,51.5356977,-0.6058076,4
9661111490,MK13,52.0532824,-0.7825057,3
9661111707,B70,52.5209224,-2.0044143,4
9661112385,NN3,52.2639662,-0.8422004,3
9661113218,ME14,51.2787626,0.5435955,4
9661113317,NE71,55.5554219,-2.044318,4
9661113390,FK3,56.0107515,-3.7207793,4
9661113497,SG6,51.9790227,-0.2227304,4
9661113731,BR7,51.4148588,0.0645782,4
9661113873,TA6,51.1256664,-3.0008114,3
9661114274,IP19,52.3402509,1.4942442,4
9661114457,KT13,51.368034,-0.4493546,4
9661114620,CT4,51.2238425,1.0647403,4
9661114627,B5,52.4694163,-1.8975868,4
9661115291,PE24,53.1644979,0.2645359,3
9661115355,RH4,51.2299509,-0.3347519,4
9661115415,CB9,52.0833705,0.439697,4
9661115585,KT1,51.4074987,-0.2982129,4
9661115704,LN9,53.2172832,-0.1120184,3
9661116415,WR11,52.0958405,-1.9290168,4
9661116520,LN2,53.2571394,-0.5062171,3
9661117184,SS9,51.5547671,0.651723,3
9661118773,HP27,51.7206955,-0.8325872,5
9661118900,DT2,50.7497424,-2.4509175,4
9661119280,LL55,53.1332669,-4.2035215,4
9661119577,BH8,50.7419912,-1.8519359,3
9661119863,PO15,50.8676994,-1.2281695,3
9661120727,WR8,52.074811,-2.2066668,3
9661120756,DE14,52.8047417,-1.643379,4
9661121182,TN2,51.1279359,0.2750576,4
9661121726,ME20,51.3033514,0.4598919,4
9661122759,SS9,51.5547671,0.651723,5
9661123204,BT7,54.5819589,-5.9245497,5
9661123274,LA13,54.1182576,-3.1983726,3
9661123689,OX10,51.6073094,-1.1287254,4
9661123904,SN4,51.530429,-1.8406454,3
9661124457,BL9,53.5918117,-2.2870531,4
9661124769,CA20,54.4104053,-3.4622406,3
9661124996,BN1,50.8423629,-0.1395112,3
9661125137,RH19,51.1256226,-0.0142356,3
9661125787,HG4,54.1569575,-1.5666498,3
9661125827,SK10,53.2756794,-2.1312485,4
9661126023,BS1,51.4532627,-2.5935387,5
9661126443,IV4,57.4508097,-4.5241263,3
9661127596,BL1,53.5905339,-2.4448299,4
9661127675,PA4,55.874849,-4.3953267,3
9661127886,DA7,51.4656011,0.1459735,3
9661128090,TN12,51.1724422,0.4445547,4
9661128314,B74,52.5843126,-1.8621609,3
9661128376,PO13,50.8122549,-1.1810192,4
9661129577,LA2,54.0661829,-2.6713879,5
9661129828,CV21,52.3768752,-1.25063,3
9661131771,SA16,51.6893287,-4.2569858,3
9661131954,BN27,50.8718389,0.2634568,5
9661132069,NW2,51.5581501,-0.2202562,4
9661132098,S73,53.5244965,-1.3950715,4
9661132220,ML12,55.5680243,-3.5951775,3
9661132272,CB11,51.9992272,0.2120024,4
9661132632,IP6,52.1326541,1.110843,3
9661132654,B90,52.3989824,-1.8260954,4
9661132711,LS11,53.776223,-1.5573555,4
9661132855,DD5,56.4799789,-2.8580673,4
9661133588,LN11,53.3730382,0.0260752,4
9661134118,BT7,54.5819589,-5.9245497,4
9661134386,HU5,53.7599562,-0.3761886,3
9661135317,NP15,51.7263322,-2.8867108,4
9661135700,S32,53.2945357,-1.6515465,3
9661138515,HU17,53.8467937,-0.4287013,4
9661138647,BB5,53.754299,-2.37346,3
9661139751,IP22,52.3759592,1.0527441,3
9661140399,NR1,52.6266317,1.3068176,4
9661140876,SY10,52.8394661,-3.1235551,4
9661141110,E10,51.5679608,-0.0143353,5
9661141343,B23,52.5285384,-1.8553035,4
9661141607,B98,52.3022428,-1.9130643,3
9661142809,NG1,52.9547046,-1.1485826,3
9661144540,PR4,53.7546364,-2.8341777,4
9661144563,CM11,51.6235893,0.4459616,4
9661145857,PR8,53.6262751,-3.0097883,4
9661146621,KA12,55.6191336,-4.6651904,3
9661147049,WS8,52.6474687,-1.9332437,4
9661147796,HA1,51.5799962,-0.3383049,4
9661148377,S32,53.2945357,-1.6515465,3
